System,Utterance,H:pyr,H:resp,S3_pyr,S3_resp,ROUGE_WE_1,ROUGE_WE_2,JS_1,JS_2,ROUGE_L,ROUGE_1,ROUGE_2,BLEU,Chrfpp,BERTScore,MoverScore
0,M32,0.25,0.2,0.31616098456632313,0.41724237005644216,0.38596491228070173,0.17468354430379746,-0.4552956763653859,-0.6479010310293218,0.16040100250626566,0.39097744360902253,0.06582278481012659,12.286747856536703,0.38745864240651706,0.5837736129760742,0.12906833635086518
0,M33,0.523,0.4,0.464371715633344,0.5681520863742648,0.39849624060150374,0.2708860759493671,-0.4022027899547421,-0.5446434615406238,0.2756892230576441,0.4185463659147869,0.20506329113924052,40.753301052495246,0.35874393856736475,0.6523897051811218,0.21953043609513784
0,M34,0.409,0.4,0.2859135619418449,0.40386370040763353,0.36340852130325807,0.1518987341772152,-0.45783529727539335,-0.6411361929455957,0.17042606516290726,0.3659147869674185,0.060759493670886074,13.253690441135655,0.3806186504453074,0.6035783886909485,0.1413073466372803
0,M35,0.341,0.4,0.31180825381150745,0.43850658206927606,0.3358395989974937,0.21012658227848102,-0.4680624749707517,-0.5966785676470339,0.21303258145363407,0.3383458646616541,0.1240506329113924,27.118799627088983,0.36417717844979897,0.6083365678787231,0.10690571445121164
0,M36,0.568,0.2,0.4253978610493745,0.5180817810714429,0.38596491228070173,0.23797468354430376,-0.4055398352221898,-0.5848427300151388,0.23057644110275688,0.41102756892230574,0.1518987341772152,26.266046791511155,0.37949877801449994,0.614941418170929,0.2027351625487933
0,M37,0.455,0.3,0.399388712715286,0.5088313900210876,0.3659147869674185,0.2430379746835443,-0.42310459776853404,-0.5726013905560486,0.2506265664160401,0.38095238095238093,0.16455696202531644,30.355443303872267,0.3386652104783705,0.6252762675285339,0.21251894964187928
0,M38,0.227,0.7,0.1889335295726401,0.3573112828347359,0.24812030075187966,0.11139240506329114,-0.5188116309835122,-0.6691346673950699,0.14536340852130325,0.2857142857142857,0.04050632911392405,8.731309773226586,0.3181081816412938,0.5589303970336914,0.09417631858333064
0,M39,0.636,0.5,0.4900122868145682,0.5866331904408983,0.41604010025062654,0.28607594936708863,-0.39632283148961456,-0.5411467206410927,0.2907268170426065,0.43609022556390975,0.21518987341772153,41.71504503283758,0.3658466100488962,0.6715859174728394,0.2513607513163137
0,M40,0.659,0.2,0.41479153502471844,0.5184352024359964,0.36090225563909767,0.25316455696202533,-0.4245763276746396,-0.572845387655558,0.23809523809523808,0.39097744360902253,0.1670886075949367,30.988380508976423,0.35962483364339937,0.6243298053741455,0.23424608917517462
0,M41,0.523,0.3,0.24812305790464184,0.37205277479554844,0.3308270676691729,0.17468354430379746,-0.5124312471535463,-0.6621921746783894,0.14285714285714285,0.3408521303258145,0.05063291139240506,6.091249928998811,0.36278112744806007,0.5878969430923462,0.15629023646152965
0,M42,0.227,0.2,0.1344807481694128,0.3153700698129326,0.2731829573934837,0.10886075949367088,-0.5708681947494193,-0.6686679064127897,0.14035087719298245,0.2731829573934837,0.03291139240506329,8.609286826892356,0.2944791128483903,0.5880178213119507,0.11572931699696803
0,M43,0.25,0.4,0.3112715372786571,0.42370769862085933,0.37343358395989973,0.17215189873417722,-0.4697588747333689,-0.6361108087540445,0.16040100250626566,0.38847117794486213,0.0810126582278481,16.482675057110033,0.4303323041316369,0.566274881362915,0.0885858017981529
0,M44,0.659,0.3,0.4874063447224948,0.5577383375986498,0.431077694235589,0.2810126582278481,-0.3899162457566423,-0.5661865531229235,0.2606516290726817,0.45112781954887216,0.17468354430379746,31.707757524990654,0.3887836217955768,0.6382501721382141,0.22143005094353393
0,M45,0.045,0.6,0.16727777491678075,0.3275575306414634,0.2781954887218045,0.14430379746835442,-0.5529529427888442,-0.6679073419563393,0.13533834586466165,0.2781954887218045,0.0379746835443038,5.826243459878736,0.3303104457388996,0.5274137258529663,0.033935440670440825
0,M46,0.023,0.8,0.031818562083189894,0.2781965128170131,0.09022556390977442,0.04556962025316456,-0.5583507778394622,-0.6542563390918231,0.06265664160401002,0.09774436090225563,0.027848101265822784,1.2049223834287803,0.1272539114609946,0.5199146270751953,-0.050030772372072596
0,M47,0.455,0.1,0.40719281177204825,0.5110355352165649,0.380952380952381,0.2379746835443038,-0.43492206076969053,-0.5771593600592352,0.20802005012531327,0.40852130325814534,0.15949367088607594,30.84469583096057,0.3372114451985709,0.5995030403137207,0.17232476046834122
0,M48,0.273,0.1,0.30434103853938854,0.4273741062963198,0.3182957393483709,0.19240506329113924,-0.46576206931324815,-0.6160624109364805,0.17042606516290726,0.3408521303258145,0.09873417721518987,18.00078067251556,0.3551040419843806,0.5980956554412842,0.12332754266508231
0,M49,0.136,0.2,0.234040660251585,0.37697850018044166,0.3609022556390977,0.1518987341772152,-0.5384873596359444,-0.6434131791664717,0.18045112781954886,0.3609022556390977,0.07341772151898734,13.217789551936477,0.30420596669817757,0.5518341064453125,0.0948119106897082
0,M50,0.182,0.3,0.27565185588771923,0.4036960812346957,0.3433583959899749,0.14936708860759493,-0.4805511754717852,-0.6337217381932589,0.1829573934837093,0.36340852130325807,0.06835443037974684,14.145542432629203,0.41782294796133945,0.592362105846405,0.11079769256273103
0,M51,0.364,0.4,0.2847119160050535,0.39662655428992755,0.3508771929824561,0.18227848101265823,-0.4703502490089192,-0.6421557890256531,0.17794486215538846,0.3508771929824561,0.06329113924050633,12.368601073931062,0.3700404131091208,0.5861301422119141,0.10836602965380254
0,M52,0.545,0.3,0.48538987038492376,0.565634539877199,0.42355889724310775,0.2683544303797468,-0.3802471472230713,-0.5570207768866079,0.2832080200501253,0.443609022556391,0.18227848101265823,34.61038001941764,0.39428898904699894,0.6358851790428162,0.21395229123762136
0,M53,0.295,0.2,0.29589151981060957,0.4017954416430711,0.3308270676691729,0.21012658227848102,-0.48144324333861166,-0.6428935572785728,0.16040100250626566,0.3458646616541353,0.07088607594936709,14.65510350985222,0.3551119729410623,0.5903394222259521,0.13422847130959153
0,M54,0.477,0.3,0.4280140378118188,0.5331429781002494,0.38596491228070173,0.24050632911392406,-0.4178361714160074,-0.5714997357155627,0.2581453634085213,0.41353383458646614,0.17468354430379746,34.00054820188551,0.3557180835944861,0.6171388030052185,0.16882444564566138
0,M55,0.75,0.4,0.690043320765962,0.7792415158542577,0.5513784461152882,0.38734177215189874,-0.33238697453248767,-0.460821844280401,0.431077694235589,0.5538847117794486,0.3341772151898734,100.00000000000004,0.33805241215636594,0.7336585521697998,0.4036455636186215
0,M56,0.812,0.8,0.7655214110251861,0.8412967904585048,0.5914786967418546,0.42025316455696204,-0.30038311120578276,-0.4408742789506446,0.44611528822055135,0.6015037593984962,0.3569620253164557,100.00000000000004,0.36996647844260383,0.7459343671798706,0.43751459823041056
0,M57,0.727,0.8,0.692620936874163,0.765888566953015,0.543859649122807,0.3924050632911392,-0.32303690425024634,-0.46919901738078096,0.39598997493734334,0.5513784461152882,0.31645569620253167,100.00000000000004,1.0,0.7098934650421143,0.36479384331063347
0,M58,0.629,0.5,0.7127227692380464,0.7875688611825766,0.5714285714285714,0.3848101265822785,-0.3144043763615111,-0.46299185503339857,0.39849624060150374,0.5764411027568922,0.3265822784810127,100.00000000000004,0.42539890082434356,0.7186981439590454,0.38700660468262155
1,M0,0.0,0.1,0.05999108582599233,0.27670906520454575,0.23095823095823095,0.08684863523573201,-0.6401268745821497,-0.6790323877587725,0.12776412776412777,0.2285012285012285,0.03225806451612903,2.6997742674194893,0.2658902254284454,0.4683224558830261,-0.04435668914053187
1,M1,0.636,0.7,0.6371914682412194,0.7205276976189681,0.5577395577395577,0.3622828784119107,-0.35493104798071584,-0.48004565408251887,0.2702702702702703,0.5405405405405406,0.3002481389578164,94.83154765384087,0.3891999231375888,0.6799585819244385,0.332988272544967
1,M2,0.591,0.9,0.41291955942548164,0.4802002798660938,0.4643734643734644,0.2853598014888337,-0.45014630466743594,-0.6032915178646914,0.20393120393120392,0.4348894348894349,0.13647642679900746,26.903138382284993,0.3598154954768153,0.6246023774147034,0.2246368365409596
1,M3,0.318,0.4,0.2779676039496075,0.41937941481507324,0.3415233415233415,0.15384615384615385,-0.48602489187855147,-0.6164061330154387,0.18181818181818182,0.35626535626535627,0.09925558312655088,18.12043580466619,0.33486587704997445,0.5509336590766907,0.09124441189506671
1,M4,0.386,0.4,0.22778057186493916,0.37500787271995983,0.32923832923832924,0.1513647642679901,-0.516686624988841,-0.6422693446404788,0.14250614250614252,0.32678132678132676,0.07196029776674938,14.816279614950998,0.32575015865350687,0.5438268184661865,0.09563181629447248
1,M5,0.273,0.4,0.35484904293208186,0.4679215295339193,0.3660933660933661,0.22332506203473945,-0.46503210458385713,-0.5980880699608127,0.2063882063882064,0.3832923832923833,0.13647642679900746,23.78188366138906,0.3562039179763543,0.5816082954406738,0.1337855006505522
1,M6,0.159,0.4,0.22320491970523826,0.38447165413518847,0.31203931203931207,0.1315136476426799,-0.5006754597028223,-0.6139431928346426,0.19164619164619162,0.31203931203931207,0.08436724565756824,13.904176152819078,0.30975143826222273,0.5692330002784729,0.09656942378432479
1,M7,0.25,0.4,0.2105412568138082,0.3747935763120094,0.31203931203931207,0.13399503722084366,-0.5321385752386893,-0.628632509805386,0.16953316953316952,0.3194103194103194,0.08188585607940446,12.940588413116622,0.3432079661921445,0.5271638631820679,0.0542565675411979
1,M8,0.114,0.2,0.17435846331738358,0.348540511952275,0.29484029484029484,0.13895781637717122,-0.5579786010158858,-0.6418101927888157,0.171990171990172,0.28746928746928746,0.07692307692307693,10.10636385422128,0.30251714259187257,0.521662712097168,0.026817336339844122
1,M9,0.295,0.4,0.37545709792941206,0.4726699365567474,0.4176904176904177,0.24813895781637715,-0.46159665074560924,-0.5961310581691489,0.21867321867321868,0.40540540540540543,0.141439205955335,29.462326451220886,0.428361762234653,0.5779579877853394,0.16418747084979637
1,M10,0.227,0.4,0.2766677065974784,0.416922599487092,0.3415233415233415,0.17369727047146402,-0.5113582610428693,-0.6276267896476011,0.1793611793611794,0.3587223587223588,0.10669975186104218,14.128841888683336,0.33916134376664614,0.5796235799789429,0.12992529536090847
1,M11,0.159,0.3,0.2906808321976565,0.4124883220310174,0.3587223587223587,0.20843672456575682,-0.5004326612187933,-0.6192152316813511,0.2113022113022113,0.3538083538083538,0.10421836228287841,11.499383756491248,0.3327608724624448,0.561444103717804,0.11044603948338264
1,M12,0.386,0.4,0.3869869253471401,0.4936058758163687,0.4004914004914005,0.23821339950372208,-0.4443527485791525,-0.5769776287298305,0.21375921375921378,0.4004914004914005,0.15632754342431762,35.09647165825627,0.40410086165184855,0.6053130626678467,0.17482874917014152
1,M13,0.364,0.4,0.4365185321133914,0.5314316559123495,0.45454545454545453,0.2655086848635236,-0.4297720287406593,-0.5644084985661807,0.2334152334152334,0.43734643734643736,0.1836228287841191,42.30664281226961,0.4429449663515721,0.6083152294158936,0.18551479039705973
1,M14,0.386,0.4,0.33261632247758344,0.45315593991583625,0.3783783783783784,0.21836228287841192,-0.48193513314418734,-0.5873766999370977,0.257985257985258,0.3783783783783784,0.13647642679900746,36.73028136056192,0.4973139825973102,0.5483105182647705,0.10077626822434563
1,M15,0.136,0.2,0.22245719586705692,0.3669320103996485,0.32678132678132676,0.17121588089330025,-0.5430296434554115,-0.6427402274762368,0.14742014742014742,0.32678132678132676,0.07444168734491315,10.695541131740573,0.338667206523333,0.5274888277053833,0.049456480623539106
1,M16,0.0,0.1,-0.08518400508443713,0.20583741171574632,0.036855036855036855,0.009925558312655087,-0.6931471805599452,-0.6931471805599451,0.0343980343980344,0.036855036855036855,0.007444168734491315,0.002142597151304785,0.05283951604185316,0.3960375487804413,-0.1519676247532334
1,M17,0.25,0.3,0.22956670201224993,0.38372110144245963,0.32186732186732187,0.14392059553349876,-0.4997802627638308,-0.635455142495346,0.17444717444717445,0.3144963144963145,0.08188585607940446,10.97564283436949,0.3393788801435593,0.5546871423721313,0.09527561727729067
1,M18,0.205,0.3,0.2766677065974784,0.416922599487092,0.3415233415233415,0.17369727047146402,-0.5113582610428693,-0.6276267896476011,0.1793611793611794,0.3587223587223588,0.10669975186104218,14.128841888683336,0.33916134376664614,0.5796235799789429,0.12992529536090847
1,M19,0.205,0.4,0.22780185239898354,0.38234271990921864,0.3194103194103194,0.12655086848635236,-0.5068088539008803,-0.6377114404988597,0.17690417690417692,0.3316953316953317,0.06947890818858561,8.766877562695296,0.3374541863342658,0.5409466028213501,0.0680684020638839
1,M20,0.205,0.3,0.3688161642443345,0.4648689845864462,0.4152334152334152,0.24069478908188585,-0.4658669122235802,-0.6073720760796059,0.22358722358722358,0.40786240786240785,0.1315136476426799,25.923760087080595,0.41821524637885027,0.5754029154777527,0.15286632226922367
1,M21,0.023,0.3,0.1450404883451628,0.3277958403657738,0.2751842751842752,0.1141439205955335,-0.5708756751679979,-0.6658057236320715,0.1597051597051597,0.27764127764127766,0.04962779156327543,6.676654368802156,0.30389417738338714,0.5172515511512756,0.06007025672359945
1,M22,0.295,0.4,0.27724901278315417,0.40992771864625377,0.33906633906633904,0.20099255583126552,-0.5005404701749807,-0.614307137754484,0.16953316953316952,0.33415233415233414,0.10918114143920596,18.297783876597787,0.3388168749537539,0.5680809020996094,0.09937451785334364
1,M23,0.5,0.5,0.39912553677919504,0.508421082140658,0.3906633906633907,0.2506203473945409,-0.43054455900615,-0.5612053921150297,0.22850122850122853,0.3882063882063882,0.17121588089330025,43.668616790682925,0.5181325503812987,0.6183862686157227,0.19032936386522822
1,M24,0.341,0.4,0.2803250842699828,0.42198558168990286,0.3488943488943489,0.20843672456575682,-0.4995945772938145,-0.6080077808448252,0.19164619164619165,0.32678132678132676,0.13399503722084366,28.400265639255412,0.3681257089325037,0.5595963597297668,0.11825561543061758
1,M25,0.273,0.4,0.18818781653132222,0.36545508587297904,0.29238329238329236,0.11662531017369727,-0.5327424985140823,-0.6425688420664621,0.1547911547911548,0.2972972972972973,0.07692307692307693,7.58998022785011,0.306114125078637,0.5274295806884766,0.0675938634148702
1,M26,0.136,0.2,0.2777873468612414,0.41034366854501614,0.35135135135135137,0.16377171215880892,-0.4947369375072558,-0.6239713951446197,0.19410319410319407,0.36363636363636365,0.08933002481389578,8.371610777893034,0.34164274758012636,0.5486755967140198,0.09282860459728964
1,M27,0.091,0.1,0.1559778281432126,0.3317834186105848,0.26044226044226043,0.13399503722084366,-0.5587250846724794,-0.646744857827368,0.1375921375921376,0.2628992628992629,0.05707196029776675,10.670818628387158,0.31050667897304157,0.508247971534729,0.02665620867794885
1,M28,0.136,0.2,0.20825712846035038,0.35903574327786203,0.32432432432432434,0.15632754342431762,-0.548313161145801,-0.6488669071753899,0.15233415233415235,0.32432432432432434,0.06699751861042183,8.771282607449146,0.33510939406273854,0.5194535255432129,0.04180930918877901
1,M29,0.273,0.3,0.34429059722230126,0.47088625541829876,0.3783783783783784,0.22332506203473945,-0.45560942424716605,-0.5846969760127614,0.2113022113022113,0.36117936117936117,0.15632754342431762,30.76977803412517,0.39337319769000945,0.598160982131958,0.16260565091789753
1,M30,0.159,0.2,0.22213376627778303,0.39251602085407766,0.3194103194103194,0.17121588089330028,-0.5487226321794108,-0.6188166635704808,0.19901719901719903,0.3095823095823096,0.12655086848635236,26.60053630653789,0.35690420875202233,0.5139772891998291,0.07662588109583487
1,M31,0.341,0.4,0.3614862692775227,0.4865671711478067,0.39803439803439805,0.20843672456575682,-0.44930308119986795,-0.5773549927451265,0.23832923832923833,0.3906633906633907,0.1588089330024814,34.43651300455423,0.39126063535637257,0.5867300033569336,0.11346734894003829
1,M32,0.523,0.4,0.3468076480281861,0.44708472817728484,0.38820638820638814,0.24069478908188585,-0.4764026595974096,-0.6024313860496402,0.2285012285012285,0.3857493857493858,0.12158808933002481,24.77996409766617,0.33979743899455755,0.5856546759605408,0.15562008467795807
1,M33,0.409,0.4,0.4134153634706811,0.5182205660423653,0.4152334152334152,0.25806451612903225,-0.4310211613909626,-0.5670612610392007,0.23095823095823095,0.40540540540540543,0.17866004962779158,38.81011373918669,0.42079009819112034,0.592954158782959,0.1560475622398068
1,M34,0.318,0.4,0.39122710764797186,0.4921209336160567,0.4201474201474201,0.23076923076923078,-0.4369093547245433,-0.5893175522867009,0.2285012285012285,0.41277641277641275,0.1488833746898263,31.216910745070983,0.4143216950199708,0.5979569554328918,0.17216032069987888
1,M35,0.318,0.3,0.26465152980369977,0.3923785223104491,0.33906633906633904,0.17866004962779153,-0.49775084591187446,-0.6363050107038912,0.16461916461916462,0.3415233415233415,0.07692307692307693,5.528494303589253,0.3308147445881921,0.5519183874130249,0.11503387879837224
1,M36,0.273,0.3,0.2925076116304899,0.41686860428393513,0.36363636363636365,0.19602977667493796,-0.5016429412751291,-0.6152945352711148,0.2113022113022113,0.36609336609336607,0.10421836228287842,16.538989766168342,0.3193988532689942,0.5612829327583313,0.11370090166383531
1,M37,0.432,0.5,0.36968739119239713,0.48303425269482725,0.402948402948403,0.23325062034739455,-0.45640249513515263,-0.5880099823250602,0.21375921375921378,0.3931203931203931,0.15632754342431762,32.97721608583531,0.39889662181632946,0.5966363549232483,0.187339376321
1,M38,0.045,0.2,0.06084150714905845,0.27484300293436825,0.24570024570024573,0.07692307692307693,-0.6365135940816662,-0.6910776001448682,0.12776412776412777,0.24324324324324326,0.017369727047146403,2.18809926213,0.2808716025246634,0.478742778301239,-0.02302400466968907
1,M39,0.432,0.3,0.4023554869458148,0.5101452629405079,0.4078624078624079,0.2679900744416873,-0.44341418861793214,-0.5677018857630133,0.2334152334152334,0.3931203931203931,0.18114143920595532,39.12540129225358,0.4158293716919788,0.5933903455734253,0.1736326906456862
1,M40,0.5,0.5,0.3666440261252072,0.44995099523384396,0.4103194103194103,0.2555831265508685,-0.46465282601650026,-0.6158641431045109,0.2457002457002457,0.4004914004914005,0.1141439205955335,22.82374762897704,0.3365664783129195,0.5968580842018127,0.19852693563065354
1,M41,0.386,0.5,0.35263417681198006,0.4798228918876878,0.3759213759213759,0.21339950372208435,-0.4715361360178175,-0.5758462992733935,0.23587223587223588,0.38820638820638814,0.15632754342431762,39.94284978160605,0.5157291432681016,0.5898497104644775,0.14668253790870944
1,M42,0.341,0.4,0.2598635054585182,0.4126080455440926,0.3071253071253071,0.1588089330024814,-0.48189019715494025,-0.6102529486831233,0.17690417690417692,0.3144963144963145,0.10669975186104218,22.55564545094934,0.3292454081071375,0.5753887891769409,0.1072749695301177
1,M43,0.318,0.4,0.2679691017955932,0.3973140016230663,0.3464373464373464,0.18858560794044665,-0.5065682759503861,-0.6376674378248095,0.19656019656019655,0.343980343980344,0.08933002481389578,10.189811267840213,0.3451072498746139,0.5589064359664917,0.13208703243961933
1,M44,0.409,0.3,0.40542365513063605,0.5042387304919121,0.4226044226044226,0.2531017369727047,-0.43862699147426665,-0.5789192944863413,0.24815724815724816,0.41277641277641275,0.16377171215880892,37.81439747363243,0.415302717737024,0.6034084558486938,0.17325512233575543
1,M45,0.159,0.2,0.16058928696839492,0.34110114376334144,0.2678132678132678,0.13399503722084366,-0.5742138578978258,-0.6435708364313102,0.16461916461916462,0.27764127764127766,0.07196029776674938,16.006463635361698,0.2836661437078845,0.502506673336029,0.015224434009235038
