System,Utterance,H:pyr,H:resp,S3_pyr,S3_resp,ROUGE_WE_1,ROUGE_WE_2,JS_1,JS_2,ROUGE_L,ROUGE_1,ROUGE_2,BLEU,Chrfpp,BERTScore,MoverScore
37,M6,0.464,0.4,0.43009402886832093,0.525271293821648,0.42364532019704426,0.20398009950248755,-0.3911921195942102,-0.5817200958253499,0.2044334975369458,0.43842364532019706,0.14925373134328357,22.364513641853936,0.3862493199067713,0.6049679517745972,0.21685024993199045
37,M7,0.429,0.6,0.4737079267790192,0.5480469831182287,0.43103448275862066,0.25870646766169153,-0.3680177917621855,-0.5649755311974602,0.22167487684729065,0.43596059113300495,0.16417910447761194,27.68365172134261,0.38884191733706186,0.6224217414855957,0.22236936483314132
37,M8,0.036,0.4,0.3209778468279191,0.45216576048654744,0.34236453201970446,0.1791044776119403,-0.44110592526667397,-0.5953887848568603,0.18226600985221675,0.34975369458128075,0.12189054726368159,16.843120291023748,0.339429911995467,0.5885477066040039,0.16176708622880323
37,M9,0.143,0.4,0.32386513875418477,0.4428718953006642,0.38916256157635465,0.1517412935323383,-0.43775191781782746,-0.6177210798434017,0.1724137931034483,0.3916256157635468,0.0945273631840796,8.810203169380632,0.372793428698703,0.556808352470398,0.1284468798851753
37,M10,0.214,0.4,0.330813895671503,0.451758902771104,0.36699507389162567,0.17661691542288557,-0.43522506534241184,-0.6101631029883177,0.17980295566502463,0.3694581280788178,0.11194029850746268,11.509900084603434,0.3777155985962326,0.5655425190925598,0.16190540934395212
37,M11,0.0,0.4,0.12209015273099144,0.31860907945963834,0.23399014778325122,0.09701492537313433,-0.5737834209230721,-0.6555595527251143,0.12315270935960591,0.24876847290640394,0.04477611940298507,5.034513239139889,0.3187983138936887,0.49617546796798706,0.04211899621473161
37,M12,0.143,0.4,0.36652301126647324,0.47297191896482327,0.3817733990147783,0.18407960199004975,-0.4140172468260978,-0.6038802588663862,0.18719211822660098,0.394088669950739,0.11442786069651742,14.60383685313831,0.39098716397368716,0.6045271754264832,0.18883213814586014
37,M13,0.321,0.4,0.4032411072531721,0.5064263110570482,0.39901477832512317,0.2064676616915423,-0.4015300041623432,-0.5751895718289199,0.21674876847290642,0.4088669950738916,0.14427860696517414,24.92301389087859,0.339546346133878,0.5936250686645508,0.16304590324891152
37,M14,0.0,0.2,0.17894117371035623,0.3508565779381261,0.2881773399014778,0.12935323383084577,-0.5458269401716332,-0.6434266558048695,0.14532019704433496,0.29064039408866993,0.06716417910447761,5.824128261738711,0.3092263566764909,0.5190078616142273,0.07304932893762875
37,M15,0.286,0.4,0.4009932251224586,0.49624290642130864,0.396551724137931,0.20149253731343283,-0.39103388767265107,-0.5906849967853226,0.21182266009852213,0.4064039408866995,0.12686567164179105,17.430847668642055,0.3720683332522359,0.6084911227226257,0.19761657059217103
